IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
132060201,321.488861845247,120.0241666981926,37.33,47.26220427592362,39.38,7.12359722626082
132060202,2353.74036448466,1244.803052871646,52.89,573.201245107503,46.05,214.908208790908
132060203,2130.09952166792,706.070138837827,33.15,344.921987071652,48.85,111.339474571093
132060204,3244.66681886834,1005.4093632119709,30.99,447.04813118957884,44.46,85.1118842822688
132060301,1462.38527732032,468.727828012766,32.05,271.9295295932405,58.01,65.0072113793615
132060302,2052.417533534,582.2378240545141,28.37,295.6125562469299,50.77,49.1454131196639
132060303,1854.26929704444,560.9956049931482,30.25,283.9384819673559,50.61,48.3932167565779
132060401,887.897144381212,379.56506053302,42.75,122.2834626440156,32.22,26.0392071462717
132060402,1458.64469223004,504.5223458800639,34.59,222.9860535390521,44.2,38.9835006811131
132060403,1859.25407768674,620.40244962467,33.37,269.9886553099285,43.52,80.9776281548285
132060501,563.692723936414,167.9366522455376,29.79,100.82925049347661,60.04,28.1977504219828
132060502,2176.73180239322,630.7968518449158,28.98,301.3339648521225,47.77,53.2430110566105
132060601,2123.25383075458,557.805697700865,26.27,276.8073887146235,49.62,77.2131954445705
132060602,2075.97718225965,871.155222394814,41.96,319.158268118299,36.64,96.0405796889
132060603,1827.730718467,630.789555369669,34.51,292.8990979256382,46.43,77.6441650737102
132060604,1948.86838001229,795.6682604597911,40.83,320.79060559151003,40.32,102.09521577283
132070101,1912.21093318344,920.676279551569,48.15,324.111227307141,35.2,105.859853699738
132070102,1564.02834709836,729.1873383634401,46.62,329.36458251038147,45.17,64.9552085993405
132070201,1336.81463964416,637.2088435261451,47.67,257.37816485309753,40.39,74.0742377375915
132070202,1407.14631102635,772.4302034502809,54.89,329.0739276789007,42.6,78.2660061687707
132070203,1436.59266398755,768.2858729061311,53.48,340.4343130575885,44.31,77.8875487732735
132070301,224.482802538252,210.84255247634206,93.92,56.94547604719246,27.01,3.77106358818906
132070401,1540.43163201469,761.344008821358,49.42,380.902936993063,50.03,128.003267388945
132070402,1681.247459073,628.8576624307539,37.4,311.51172544224147,49.54,53.8267903779185
132070403,2340.80627995805,1221.68921101989,52.19,594.3054224121109,48.65,193.634336881245
132070501,1670.58861943765,901.539127516347,53.97,258.35952381897266,28.66,43.9098619676607
132070502,1442.39682278438,706.985056258809,49.01,209.7578319682549,29.67,65.1657336149259
132070601,1936.5952222558,847.922982695611,43.78,447.817702479931,52.81,125.195115971352
132070602,1965.37236426334,765.060051221876,38.93,436.223115308098,57.02,108.633023110233
132070603,2049.09820036612,871.455584167776,42.53,433.612752985101,49.76,137.961945270927
132070604,1922.43673099795,767.98482626883,39.95,244.67078980828532,31.86,54.0214547418773
132070701,2149.65853266973,985.216311599362,45.83,513.742628434058,52.15,155.708024135976
132070702,2036.1851480247,821.632563347968,40.35,428.400205614609,52.14,125.855831870481
132070703,1755.30022375405,823.8895900375244,46.94,344.75604439752914,41.84,35.6998697491611
132080101,2488.36833595545,1216.518854545164,48.89,403.37407757082104,33.16,100.226211901609
132080102,2386.0059562803,1095.729031656794,45.92,365.703815855254,33.38,111.224212169848
132080103,2.99999116207217,0.999997054024056,33.33,0.0,0.0,0.0
132080201,538.337650508767,335.2447751336784,62.27,79.16080180833569,23.61,18.1389196598195
132080301,1758.10445907675,899.629373462837,51.17,261.75336845833743,29.1,50.4612415648594
132080302,2708.79465110184,1382.679659511627,51.04,383.477379618454,27.73,112.003234184518
132080303,228.312485888891,123.85085570808279,54.25,17.94947937256065,14.49,6.80211188225575
132080401,1544.28796787542,641.870665482081,41.56,225.26565233251597,35.1,57.61486803349
132080402,1532.66065614006,892.902878773495,58.26,346.957638235817,38.86,129.778154947743
132080403,1965.92924518247,911.987623912867,46.39,322.96066891303303,35.41,105.585167640806
132080404,1856.45489713396,732.3241054621179,39.45,258.0652713652383,35.24,57.9122377819233
132080405,2113.64995295396,1032.18458412374,48.83,381.68054164412797,36.98,136.284323991401
132080406,2181.24508550336,741.9289624070091,34.01,270.8382071921719,36.5,64.5377936265209
132080501,2495.2007340741,1297.269161098137,51.99,480.04509929671303,37.0,144.798821445004
132080502,3.99998821609622,1.99999410804811,50.0,0.0,0.0,0.0
132080601,1877.10368421741,1070.777876590123,57.04,401.406357925673,37.49,120.56929896487
132080602,2334.69239000984,1059.743560666983,45.39,320.648499081557,30.26,132.609167724586
132080603,1567.1411762653,747.447861694538,47.69,240.73405629129883,32.21,74.4657046311048
132080604,1470.79198106804,689.601552441582,46.89,294.8357085926325,42.75,58.3891446541455
132080701,2755.09156671335,1179.189334676515,42.8,549.498592389425,46.6,136.568751552829
132080702,4063.78092043221,1316.710170640044,32.4,595.1654888911331,45.2,80.5053482573342
132080703,2672.6652098731,1163.7970913952,43.54,452.325499411591,38.87,141.135831192468
132080704,2149.3800665911,790.0327031276499,36.76,359.771950479626,45.54,116.963043283828
132080801,1716.9722990751,438.2638693398643,25.53,236.7493054186408,54.02,22.1838422524588
132080802,2196.18244167484,1010.774687375605,46.02,408.66095278550995,40.43,154.799158178148
132080803,2290.71444731721,1188.379574815003,51.88,429.486138655512,36.14,142.76414750132
132080804,1601.15996801693,783.623144536876,48.94,365.57056599746204,46.65,139.238359545316
132080805,3190.56914363456,1636.185170866836,51.28,645.996316482676,39.48,223.091846209037
132080806,1864.02126531394,887.277727849744,47.6,291.09834012772,32.81,115.600540445893
132080901,1583.78214700364,805.175962700644,50.84,306.715331937494,38.09,106.664568008968
132080902,2151.94105258517,1043.78810533155,48.5,361.8858739060552,34.67,89.8007440630232
132080903,2485.08217459037,1195.2287620790771,48.1,448.24287152106695,37.5,124.167598442882
132080904,1578.77193632126,884.216478792066,56.01,336.187266877595,38.02,156.965198745853
132080905,851.760798089993,378.35696274740997,44.42,132.63042785786268,35.05,30.0954562613567
132081001,2167.88407109096,1043.734326549298,48.15,278.2635382352154,26.66,65.8375974343704
132081002,2099.65874486834,1062.710711761853,50.61,343.273565146655,32.3,126.306964470361
132081003,1912.05152839899,860.2324073252839,44.99,302.4574343142844,35.16,87.4765163106744
132081004,600.270397566956,231.7011421983392,38.6,81.0283862140795,34.97,24.4882901103568
132090101,1560.49241031025,675.22537399133,43.27,184.8378222408399,27.37,44.8901650675319
