IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
674822301,2114.87022504756,568.7989758063491,26.9,312.6873441198183,54.97,82.7330288944423
674822302,2566.68756553073,645.597478951384,25.15,236.9401447489093,36.7,45.4326005263633
674822303,2681.03711316102,465.2272380474928,17.35,213.1937768127849,45.83,48.4889331918509
674822304,2779.430484719,827.99624098685,29.79,446.562888757137,53.93,100.100674676758
674822305,1498.34411541287,202.0400023086442,13.48,50.954334849181684,25.22,2.12571643714618
674822401,1869.72898419594,727.811458859969,38.93,276.5661874439354,38.0,73.2655189944984
674822402,2139.05789341148,970.063767134155,45.35,399.581072518426,41.19,151.787565440795
674822403,1772.76638682567,592.2625173248505,33.41,232.6209912710722,39.28,42.3999599502832
674822404,1713.61196977403,354.8460747468252,20.71,160.9150785358052,45.35,24.1823652412632
674822405,1616.36159593636,406.6200433531642,25.16,184.6820761683991,45.42,22.7602122980011
674822406,1784.68186056944,559.273766353251,31.34,200.7769352103445,35.9,70.9414685010815
674822407,1712.53745679053,557.984867407807,32.58,225.94526312374103,40.49,41.077908009859
674822501,3071.32646307673,576.919330631775,18.78,160.3124442810794,27.79,31.9400876107764
674822502,1847.75566470289,793.49552910974,42.94,235.6723275450795,29.7,86.8582950555025
674822503,1513.84084905264,474.83141963627367,31.37,163.0321702179003,34.33,55.7991848736273
674822601,3227.77717874459,1285.2333155454999,39.82,490.63907065920205,38.18,174.998442475085
674822602,2153.0504936802,740.597915511765,34.4,265.7428357241917,35.88,56.7600969496117
674822702,1826.11201589755,457.4601486864266,25.05,150.4714064864079,32.89,25.1028414148469
674822703,1726.00528479038,641.9256998113037,37.19,226.87329720598188,35.34,27.6314603759569
674822801,1498.13825743113,294.14381651771623,19.63,82.80423517115639,28.15,16.9050898682731
674822802,1692.03831306192,292.1441150941732,17.27,70.45782843174881,24.12,10.967588147867
674822804,1953.17343205517,705.100972166578,36.1,204.4589045787987,29.0,26.4996459821257
674822901,1904.87585077268,545.7899146135235,28.65,126.1453044400446,23.11,33.8680993319436
674822902,1943.7374039798,693.6591851726529,35.69,235.38712583161342,33.93,45.4568209417174
674823001,1872.5149361173,799.1400487254431,42.68,232.9422746851136,29.15,53.9027912204416
674823002,2504.61670503091,1026.716418877818,40.99,241.5933992114854,23.53,66.6607358530134
674823003,3283.80531875289,979.044763658545,29.81,289.143316099221,29.53,101.46593315733
